id,clearing,branch_code,code,name,street,street2,zip,city,phone,country,bic
bank_8334_0026,8334,0026,Baloise Bank AG,Baloise Bank AG,Rue Pichard 13,,1002,Lausanne,058 285 33 33,,KBSOCH22XXX
bank_8335_0000,8335,0000,LGT Bank,LGT Bank (Schweiz) AG,Lange Gasse 15,Postfach,4002,Basel,061 277 56 00,,BLFLCHBBXXX
bank_8335_0001,8335,0001,LGT Bank,LGT Bank (Schweiz) AG,Spitalgasse 2,,3011,Bern,031 326 73 10,,BLFLCHBBXXX
bank_8335_0002,8335,0002,LGT Bank,LGT Bank (Schweiz) AG,Piazza A. Manzoni 2a,,6901,Lugano,091 912 69 69,,BLFLCHBBXXX
bank_8335_0003,8335,0003,LGT Bank,LGT Bank (Schweiz) AG,Glärnischstrasse 36,,8027,Zürich,044 250 81 81,,BLFLCHBBXXX
bank_8335_0006,8335,0006,LGT Bank,LGT Bank (Schweiz) AG,Rue du Rhône 21,,1204,Genève,022 318 65 00,,BLFLCHBBXXX
bank_8346_0000,8346,0000,BACE,Banque Algérienne du Commerce Extérieur SA,Talacker 41,Postfach 7484,8023,Zürich,044 218 50 60,,AEXTCHZZXXX
bank_8348_0000,8348,0000,CAISSE D'EP,Caisse d'Epargne et de Crédit Mutuel de Chermignon,,Case postale 14,3971,Chermignon,027 483 44 51,,CDEMCH21XXX
bank_8349_0000,8349,0000,Caisse d'Epargn,"Caisse d'Epargne Riviera, société coopérative",Avenue Paul-Ceresole 3,Case postale 300,1800,Vevey 1,021 925 80 25,,CDDVCH21XXX
bank_8350_0000,8350,0000,SecurePost AG,Loomis Schweiz AG,Nordringstrasse 22,,4702,Oensingen,084 873 28 73,,SEPOCH22XXX
bank_8351_0000,8351,0000,SOS Cash,SOS Cash & Value SA,Route de Tabary 1,,1904,Vernayaz,058 911 04 04,,
bank_8352_0000,8352,0000,Loomis Schweiz,Loomis Schweiz SA,Peter Merian-Strasse 50,,4052,Basel,043 488 90 00,,VIMMCHZZXXX
bank_8373_0000,8373,0000,China Constr.,"China Construction Bank Corporation, Beijing, Swiss Branch",Beethovenstrasse 33,,8002,Zürich,043 555 88 00,,PCBCCHZZXXX
bank_8374_0000,8374,0000,CACEIS Bank,"CACEIS Bank, Montrouge, succursale de Nyon / Suisse",Route de Signy 35,,1260,Nyon,022 360 94 00,,ISAECH2NXXX
bank_8376_0000,8376,0000,Banque Degroof,Gonet & Cie SA (ex Banque Degroof Petercam (Suisse) SA),Place de l`Université 8,,1205,Genève,022 929 72 39,,PEPSCHGGXXX
bank_8377_0000,8377,0000,Vontobel Swiss,Vontobel Swiss Financial Advisers AG,Gotthardstrasse 43,,8002,Zürich,044 237 88 00,,UBSSCHZHXXX
bank_8378_0000,8378,0000,NPB,NPB Neue Privat Bank AG,Limmatquai 1 / am Bellevue,,8024,Zürich,044 265 11 88,,NEPICHZZXXX
bank_8379_0000,8379,0000,QNB (Suisse) SA,QNB (Suisse) SA,Quai du Mont-Blanc 1,,1201,Genève,022 907 70 70,,QNBACHGGXXX
bank_8380_0000,8380,0000,JP Morgan CH,J.P. Morgan (Suisse) SA,"8, rue de la Confédération",,1211,Genève 11,022 744 19 00,,MGTCCHGGXXX
bank_8384_0000,8384,0000,Reyl,Reyl & Cie S.A.,Rue du Rhône 62,,1204,Genève,022 816 80 00,,REYLCHGGXXX
bank_8385_0000,8385,0000,NBK,NBK Banque Privée (Suisse) SA,Quai du Mont-Blanc 21,Case postale 1923,1211,Genève 1,022 906 43 43,,NBOKCHGGXXX
bank_8387_0000,8387,0000,ING Belgique,"ING Bank N.V., Amsterdam, succursale de Lancy/Genève",Avenue de Morgines 10,,1213,Petit-Lancy,022 592 30 00,,BBRUCHGTXXX
bank_8388_0000,8388,0000,Eric Sturdza SA,Banque Eric Sturdza SA,Rue du Rhône 112,Case postale 3024,1211,Genève 3,022 317 98 11,,BABRCHGGXXX
bank_8389_0000,8389,0000,Bez.-Spark.,Bezirks-Sparkasse Dielsdorf Genossenschaft,Bahnhofstrasse 29,Postfach,8157,Dielsdorf,044 854 90 00,,BZSDCH22XXX
bank_8389_0001,8389,0001,Bez.-Spark.,Bezirks-Sparkasse Dielsdorf Genossenschaft,Badenerstrasse 2,Postfach,8107,Buchs ZH,044 844 03 50,,
bank_8389_0002,8389,0002,Bez.-Spark.,Bezirks-Sparkasse Dielsdorf Genossenschaft,Glattalstrasse 188,Postfach,8153,Rümlang,044 817 27 66,,
bank_8389_0003,8389,0003,Bez.-Spark.,Bezirks-Sparkasse Dielsdorf Genossenschaft,Grafschaftstrasse 8,Postfach,8172,Niederglatt ZH,044 851 81 10,,
bank_8389_0004,8389,0004,Bez.-Spark.,Bezirks-Sparkasse Dielsdorf Genossenschaft,Dorfstrasse 2,,8166,Niederweningen,044 857 70 70,,BZSDCH22XXX
bank_8390_0000,8390,0000,Altern. Bank,Alternative Bank Schweiz AG,Amthausquai 21,Postfach,4601,Olten,062 206 16 16,,ABSOCH22XXX
bank_8391_0000,8391,0000,WIR,WIR Bank Genossenschaft,Auberg 1,Postfach,4002,Basel,061 277 91 11,,WIRBCHBBXXX
bank_8391_0001,8391,0001,WIR,WIR Bank Genossenschaft,Helvetiastrasse 35,,3000,Bern 6,031 350 50 50,,
bank_8391_0002,8391,0002,WIR,WIR Bank Genossenschaft,Obergrundstrasse 88,Postfach,6000,Luzern 4,041 318 60 20,,
bank_8391_0003,8391,0003,WIR,WIR Bank Genossenschaft,Blumenbergplatz 7,,9001,St. Gallen,071 225 20 40,,
bank_8391_0004,8391,0004,WIR,WIR Bank Genossenschaft,Rötelstrasse 37,,8042,Zürich,044 368 49 49,,
bank_8391_0005,8391,0005,WIR,Banque WIR société coopérative,"3, rue du Simplon",,1001,Lausanne,021 613 06 70,,
bank_8391_0006,8391,0006,WIR,Banca WIR società cooperativa,Riva Caccia 1,,6900,Lugano,091 985 90 90,,
bank_8392_0000,8392,0000,Gemeins. Bank,Freie Gemeinschaftsbank Genossenschaft,Meret Oppenheim-Strasse 10,Postfach,4002,Basel,061 575 81 00,,FRGGCHB1XXX
bank_8393_0000,8393,0000,Bank EKI,Bank EKI Genossenschaft,Rosenstrasse 1,Postfach,3800,Interlaken,033 826 17 71,,EKIICH22XXX
bank_8393_0001,8393,0001,Bank EKI,Bank EKI Genossenschaft,Beim Bahnhof,,3818,Grindelwald,033 853 29 70,,
bank_8393_0002,8393,0002,Bank EKI,Bank EKI Genossenschaft,Beim Bahnhof,,3822,Lauterbrunnen,033 855 36 55,,
bank_8393_0003,8393,0003,Bank EKI,Bank EKI Genossenschaft,Bahnhofplatz,,3812,Wilderswil,033 823 10 70,,
bank_8394_0000,8394,0000,Bank EEK,Bank EEK AG,Amthausgasse 14 / Marktgasse 19,Postfach,3001,Bern,031 310 52 52,,EEKBCH22XXX
bank_8395_0000,8395,0000,S+L Bucheggberg,Spar- und Leihkasse Bucheggberg,Hauptstrasse 69,Postfach,4584,Lüterswil,032 352 10 60,,SLBUCH22XXX
bank_8396_0000,8396,0000,S + L Gürbetal,Spar- und Leihkasse Gürbetal AG,Dorfstrasse 19,Postfach,3127,Mühlethurnen,031 808 19 19,,SLGUCH2MXXX
bank_8397_0000,8397,0000,DC Bank,DC Bank Deposito-Cassa der Stadt Bern,Schauplatzgasse 21,Postfach,3001,Bern,031 328 85 85,,RBABCH22DCB
bank_8398_0000,8398,0000,VZ Depotbank AG,VZ Depotbank AG,Innere Güterstrasse 2,,6300,Zug,058 411 80 80,,VZDBCHZZXXX
bank_8401_0000,8401,0000,Migros Bank,Migros Bank AG,,Postfach,8010,Zürich,044 229 81 11,,MIGRCHZZXXX
bank_8401_0001,8401,0001,Migros Bank,Migros Bank AG,,Postfach,5400,Baden,056 203 74 74,,
bank_8401_0003,8401,0003,Migros Bank,Migros Bank AG,,Postfach,8301,Glattzentrum b. Wallisellen,044 839 93 10,,
bank_8401_0004,8401,0004,Migros Bank,Migros Bank AG,,Postfach,4600,Olten,062 206 76 76,,
bank_8401_0005,8401,0005,Migros Bank,Migros Bank AG,,Postfach,6300,Zug,041 725 28 28,,
bank_8401_0006,8401,0006,Migros Bank,Migros Bank AG,Altstetten,Postfach,8048,Zürich,044 431 94 90,,
bank_8401_0007,8401,0007,Migros Bank,Migros Bank AG,Limmatplatz,Postfach,8031,Zürich,044 447 72 72,,
bank_8401_0008,8401,0008,Migros Bank,Migros Bank AG,Oerlikon,Postfach,8050,Zürich,044 318 77 77,,
bank_8401_0009,8401,0009,Migros Bank,Migros Bank AG,Stockerstrasse,Postfach,8027,Zürich,044 281 17 66,,
bank_8401_0010,8401,0010,Migros Bank,Migros Bank AG,Bahnhofstrasse 12,,8180,Bülach,0848 845 400,,
bank_8401_0011,8401,0011,Migros Bank,Migros Bank AG,Zürichstrasse 12a,,8610,Uster,0848 845 400,,
bank_8401_0012,8401,0012,Migros Bank,Migros Bank AG,Gotthardstrasse 13,,8800,Thalwil,0848 845 400,,
bank_8401_0013,8401,0013,Migros Bank,Migros Bank AG,Bahnhofstrasse 22,,5201,Brugg,056 444 29 29,,
bank_8401_0014,8401,0014,Migros Bank,Migros Bank AG,Unterer Graben 35,Postfach,8401,Winterthur,052 26023 23,,
bank_8401_0015,8401,0015,Migros Bank,Migros Bank AG,,Postfach,8640,Rapperswil SG,055 220 29 29,,
bank_8401_0016,8401,0016,Migros Bank,Migros Bank AG,,Postfach,8201,Schaffhausen,052 632 27 27,,
bank_8401_0017,8401,0017,Migros Bank,Migros Bank AG,,Postfach,9500,Wil SG 1,071 913 21 21,,
bank_8401_0018,8401,0018,Migros Bank,Migros Bank AG,Bahnhofstrasse 4,Postfach,9001,St. Gallen,071 228 53 53,,
bank_8401_0019,8401,0019,Migros Bank,Migros Bank AG,Poststrasse 6,,3400,Burgdorf,034 421 60 60,,MIGRCHZZ80A
bank_8401_0020,8401,0020,Migros Bank,Migros Bank AG,,,7001,Chur,081 258 51 51,,
bank_8401_0021,8401,0021,Migros Bank,Migros Bank AG,Zürcherstrasse 148,,8500,Frauenfeld,052 368 45 30,,
bank_8401_0022,8401,0022,Migros Bank,Migros Bank AG,,Postfach,8280,Kreuzlingen 1,071 677 52 52,,
bank_8401_0023,8401,0023,Migros Bank,Migros Bank AG,,Postfach,8808,Pfäffikon SZ,055 415 36 36,,
bank_8401_0024,8401,0024,Migros Bank,Migros Bank AG,Bahnhofstrasse 6,Postfach,6002,Luzern,041 227 25 25,,
bank_8401_0025,8401,0025,Migros Bank,Migros Bank AG,Hauptplatz 7,,6430,Schwyz,041 817 42 42,,
bank_8401_0026,8401,0026,Migros Bank,Migros Bank AG,Bahnhofstrasse 19,,6210,Sursee,0848 845 400,,
bank_8401_0027,8401,0027,Migros Bank,Migros Bank AG,,Postfach,4051,Basel,061 287 66 66,,
bank_8401_0028,8401,0028,Migros Bank,Migros Bank AG,Claraplatz,Postfach,4058,Basel,061 690 61 61,,
bank_8401_0029,8401,0029,Migros Bank,Migros Bank AG,Gundelitor,Postfach,4053,Basel,061 367 64 64,,
bank_8401_0030,8401,0030,Migros Bank,Migros Bank AG,Hauptstrasse 52,,5070,Frick,0848 845 400,,
bank_8401_0031,8401,0031,Migros Bank,Migros Bank AG,,Postfach,4410,Liestal,061 927 62 62,,
bank_8401_0032,8401,0032,Migros Bank,Migros Bank AG,Hauptstrasse 15,,4153,Reinach BL,061 717 63 63,,
bank_8401_0033,8401,0033,Migros Bank,Migros Bank AG,Rössligasse 20,,4125,Riehen,061 645 63 63,,
bank_8401_0034,8401,0034,Migros Bank,Migros Bank AG,Vordere Hauptgasse 66,,4800,Zofingen,062 745 24 24,,
bank_8401_0035,8401,0035,Migros Bank,Migros Bank AG,Aarbergergasse 20-22,Postfach,3001,Bern,031 320 38 38,,
bank_8401_0036,8401,0036,Migros Bank,Migros Bank AG,,Postfach,2502,Biel/Bienne,031 329 31 31,,
bank_8401_0037,8401,0037,Migros Bank,Migros Bank AG,Marktgasse 6,,4900,Langenthal,0848 845 400,,
bank_8401_0038,8401,0038,Banque Migros,Banque Migros SA,Avenue du 1er Mars 11,,2000,Neuchâtel,032 720 18 18,,
bank_8401_0039,8401,0039,Migros Bank,Migros Bank AG,EKZ Shoppyland,Postfach,3322,Schönbühl-Urtenen,031 859 25 35,,
bank_8401_0040,8401,0040,Migros Bank,Migros Bank AG,Hauptgasse 49,,4502,Solothurn 2 Stadt,0848 845 400,,
bank_8401_0041,8401,0041,Migros Bank,Migros Bank AG,,Postfach,3601,Thun,033 225 32 32,,
bank_8401_0042,8401,0042,Banque Migros,Banque Migros SA,"15, Rue Pierre-Fatio",Case postale,1211,Genève 3,022 707 12 12,,
bank_8401_0043,8401,0043,Banque Migros,Banque Migros SA,Rue de Genève 70,,1225,Chêne-Bourg,0848 845 400,,
bank_8401_0044,8401,0044,Banque Migros,Banque Migros SA,Rue du Mont-Blanc 7,,1201,Genève,0848 845 400,,
bank_8401_0045,8401,0045,Banque Migros,Banque Migros SA,Place de l' Europe 3-4,,1003,Lausanne,021 321 11 11,,
bank_8401_0046,8401,0046,Banque Migros,Banque Migros SA,Avenue Edouard Rod 4,,1260,Nyon 1,0848 845 400,,
bank_8401_0047,8401,0047,Banque Migros,Banque Migros SA,Rue de Romont 4,Case postale,1701,Fribourg,026 351 14 14,,
bank_8401_0048,8401,0048,Migros Bank,Migros Bank AG,Einkaufszentrum Westside,,3027,Bern-Brünnen,0848 845 400,,
bank_8401_0049,8401,0049,Banque Migros,Banque Migros SA,Avenue de France 10,Case postale,1951,Sion/Sitten,027 328 16 16,,
bank_8401_0050,8401,0050,Banque Migros,Banque Migros SA,Center Saltina,,3902,Glis,027 922 15 15,,
bank_8401_0051,8401,0051,Banca Migros,Banca Migros SA,Via Pretorio 7A,Casella postale,6901,Lugano,091 911 08 11,,
bank_8401_0052,8401,0052,Banca Migros,Banca Migros SA,Viale Stazione 10,,6500,Bellinzona,091 825 53 64,,
bank_8401_0053,8401,0053,Banca Migros,Banca Migros SA,,Casella postale,6830,Chiasso,091 682 73 72,,
bank_8401_0054,8401,0054,Banca Migros,Banca Migros SA,,Casella postale,6601,Locarno,091 759 90 90,,
bank_8401_0055,8401,0055,Banque Migros,Banque Migros SA,,Case postale,1800,Vevey,021 923 34 34,,
bank_8401_0056,8401,0056,Migros Bank,Migros Bank AG,Seidengasse 12,,8021,Zürich,0848 845 400,,
bank_8401_0058,8401,0058,Migros Bank,Migros Bank AG,Bahnhofstrasse 15,,5610,Wohlen AG,056 619 72 72,,
bank_8401_0059,8401,0059,Banque Migros,Banque Migros SA,Place Centrale 9 B,,1920,Martigny,027 720 54 50,,MIGRCHZZ80A
bank_8401_0060,8401,0060,Banque Migros,Banque Migros SA,"32, Avenue Vibert",,1227,Carouge-La Praille,022 827 85 85,,MIGRCHZZ80A
bank_8401_0061,8401,0061,Banque Migros,Banque Migros SA,Avenue Leopold-Robert 12,,2302,La Chaux-de-Fonds 2,032 911 25 25,,MIGRCHZZ80A
bank_8401_0062,8401,0062,Migros Bank,Migros Bank AG,Oberdorfstrasse 22,,8820,Wädenswil,0848 845 400,,MIGRCHZZ80A
bank_8401_0063,8401,0063,Banque Migros,Banque Migros SA,Rue de Gruyères 33,,1630,Bulle,026 916 19 19,,MIGRCHZZ80A
bank_8401_0064,8401,0064,Migros Bank,Migros Bank AG,Bachstrasse 15,,5600,Lenzburg,062 886 50 70,,MIGRCHZZXXX
bank_8401_0065,8401,0065,Banque Migros,Banque Migros SA,Rue Madeleine 9,,1003,Lausanne,0848 845 400,,MIGRCHZZ80A
bank_8401_0066,8401,0066,Migros Bank,Migros Bank AG,Bahnhofplatz 4,,5001,Aarau,0848 845 400,,MIGRCHZZXXX
bank_8401_0067,8401,0067,Migros Bank,Migros Bank AG,Bahnhofstrasse 18,,9470,Buchs SG,0848 845 400,,
bank_8401_0068,8401,0068,Banque Migros,Banque Migros SA,Rue de la Plaine 29,,1400,Yverdon-les-Bains,0848 845 400,,
bank_8401_0069,8401,0069,Banque Migros,Banque Migros SA,"24, Avenue de la Feuillasse",,1217,Meyrin 1,0848 845 400,,MIGRCHZZXXX
bank_8401_0070,8401,0070,Banque Migros,Banque Migros SA,Rue de Genève 88,,1004,Lausanne,0848 845 400,,MIGRCHZZXXX
bank_8401_0071,8401,0071,Migros Bank,Migros Bank AG,Murtenstrasse 143,,3008,Bern,084 884 54 00,,MIGRCHZZXXX
bank_8401_0072,8401,0072,Migros Bank,Migros Bank AG,Grosspeteranlage 29,,4052,Basel,044 839 83 20,,MIGRCHZZXXX
bank_8401_0073,8401,0073,Migros Bank,Migros Bank AG,Rhonesandstrasse 6,,3900,Brig,044 839 83 20,,MIGRCHZZXXX
bank_8401_0074,8401,0074,Migros Bank,Migros Bank AG,Centralweg 6,Zentrum Oberdorf,8910,Affoltern am Albis,044 839 83 20,,MIGRCHZZXXX
bank_8401_0075,8401,0075,Migros Bank,Migros Bank AG,Place de la Gare 5,Margencel,1860,Aigle,021 923 34 34,,MIGRCHZZXXX
bank_8401_0077,8401,0077,Migros Bank,Migros Bank AG,Avenue Louis-Casaï 27,,1209,Genève,044 839 83 20,,MIGRCHZZXXX
bank_8401_0078,8401,0078,Migros Bank,Migros Bank AG,Promenade de Castellane 7,,1110,Morges,044 839 83 20,,MIGRCHZZXXX
bank_8440_0000,8440,0000,Bank Cler AG,Bank Cler AG,,Postfach,4002,Basel,061 286 21 21,,BCLRCHBBXXX
bank_8441_0000,8441,0000,Bank Cler AG,Bank Cler AG,Gundeldingen,Postfach,4018,Basel,061 366 58 58,,BCLRCHBBXXX
bank_8442_0000,8442,0000,Bank Cler AG,Bank Cler AG,Kleinbasel,Postfach,4005,Basel,061 681 00 44,,BCLRCHBBXXX
bank_8443_0000,8443,0000,Bank Cler AG,Bank Cler AG,,Postfach,3001,Bern,031 327 75 75,,BCLRCHBBXXX
bank_8443_0003,8443,0003,Bank Cler AG,Bank Cler AG,,Postfach,3601,Thun,033 225 36 36,,BCLRCHBBXXX
bank_8444_0000,8444,0000,Bank Cler AG,Bank Cler AG,,Postfach,2501,Biel/Bienne,032 328 81 81,,BCLRCHBBXXX
bank_8444_0002,8444,0002,Bank Cler AG,Bank Cler AG,Westbahnhofstrasse 1,,4500,Solothurn,032 626 50 50,,BCLRCHBBXXX
bank_8445_0000,8445,0000,Bank Cler AG,Bank Cler AG,Neumarkt 2,Postfach,5201,Brugg AG,056 461 74 74,,BCLRCHBBXXX
bank_8445_0001,8445,0001,Bank Cler AG,Bank Cler AG,,Postfach,5001,Aarau,062 836 40 80,,BCLRCHBBXXX
bank_8446_0000,8446,0000,Bank Cler AG,Bank Cler AG,,Case postale,2001,Neuchâtel,032 722 59 59,,BCLRCHBBXXX
bank_8446_0001,8446,0001,Bank Cler AG,Bank Cler AG,,Case postale,2301,"Chaux-de-Fonds, La",032 910 93 93,,BCLRCHBBXXX
bank_8446_0002,8446,0002,Bank Cler AG,Bank Cler AG,,Case postale,2800,Delémont 1,032 422 22 71,,BCLRCHBBXXX
bank_8447_0000,8447,0000,Bank Cler AG,Bank Cler AG,,Case postale,1204,Genève 3,022 818 44 44,,BCLRCHBBXXX
bank_8448_0000,8448,0000,Bank Cler AG,Bank Cler AG,,Case postale 5783,1002,Lausanne,021 310 63 11,,BCLRCHBBXXX
bank_8448_0001,8448,0001,Bank Cler AG,Bank Cler AG,,Case postale,1951,Sion/Sitten,027 327 44 20,,BCLRCHBBXXX
bank_8448_0002,8448,0002,Bank Cler AG,Bank Cler AG,,Case postale,1800,Vevey 1,021 925 93 20,,BCLRCHBBXXX
bank_8448_0003,8448,0003,Bank Cler AG,Bank Cler AG,,Case postale,1401,Yverdon-les-Bains,024 425 51 88,,BCLRCHBBXXX
bank_8449_0000,8449,0000,Bank Cler AG,Bank Cler AG,,Casella postale,6901,Lugano,091 911 31 11,,BCLRCHBBXXX
bank_8450_0000,8450,0000,Bank Cler AG,Bank Cler AG,,Postfach,6002,Luzern,041 226 46 46,,BCLRCHBBXXX
bank_8451_0000,8451,0000,Bank Cler AG,Bank Cler AG,,Postfach,4600,Olten,062 205 25 25,,BCLRCHBBXXX
bank_8452_0000,8452,0000,Bank Cler AG,Bank Cler AG,,Postfach,8201,Schaffhausen,052 632 32 32,,BCLRCHBBXXX
bank_8452_0001,8452,0001,Bank Cler AG,Bank Cler AG,,Postfach,8400,Winterthur,052 269 12 22,,BCLRCHBBXXX
bank_8453_0000,8453,0000,Bank Cler AG,Bank Cler AG,Uraniastrasse 6,Postfach 3830,8021,Zürich,044 218 63 11,,BCLRCHBBXXX
bank_8453_0001,8453,0001,Bank Cler AG,Bank Cler AG,,Postfach,8645,Jona,055 212 21 71,,BCLRCHBBXXX
bank_8453_0002,8453,0002,Bank Cler AG,Bank Cler AG,,Postfach,6301,Zug,041 710 85 35,,BCLRCHBBXXX
bank_8453_0003,8453,0003,Bank Cler AG,Bank Cler AG,Wiedikon,Postfach,8055,Zürich,044 463 10 22,,BCLRCHBBXXX
bank_8454_0000,8454,0000,Bank Cler AG,Bank Cler AG,Oerlikon,Postfach,8050,Zürich,044 317 28 28,,BCLRCHBBXXX
bank_8455_0000,8455,0000,Bank Cler AG,Bank Cler AG,,Casella postale,6501,Bellinzona,091 820 60 20,,BCLRCHBBXXX
bank_8456_0000,8456,0000,Bank Cler AG,Bank Cler AG,,Postfach,9001,St. Gallen,071 227 65 65,,BCLRCHBBXXX
bank_8456_0001,8456,0001,Bank Cler AG,Bank Cler AG,Masanserstrasse 17,,7001,Chur,081 258 38 48,,BCLRCHBBXXX
bank_8457_0000,8457,0000,Bank Cler AG,Bank Cler AG,"35, Rue de Romont",,1701,Fribourg,026 347 45 60,,BCLRCHBBXXX
bank_8490_0000,8490,0000,Cornèr,Cornèr Banca SA,Via Canova 16,,6901,Lugano,091 800 51 11,,CBLUCH22XXX
bank_8490_0001,8490,0001,Cornèr,Cornèr Banca SA,Cassarate,Casella postale 66,6906,Lugano,091 800 51 11,,CBLUCH22XXX
bank_8490_0002,8490,0002,Cornèr,Cornèr Banca SA,Paradiso,Casella postale 144,6902,Lugano,091 800 51 11,,CBLUCH22XXX
bank_8490_0003,8490,0003,Cornèr,Cornèr Banca SA,,Casella postale 188,6900,Massagno,091 800 51 11,,CBLUCH22XXX
bank_8490_0004,8490,0004,Cornèr,Cornèr Banca SA,,Casella postale 25,6963,Pregassona,091 800 51 11,,CBLUCH22XXX
bank_8490_0005,8490,0005,Cornèr,Cornèr Banca SA,,Casella postale 1262,6601,Locarno,091 756 36 11,,CBLUCH22XXX
bank_8490_0006,8490,0006,Cornèr,Cornèr Banca SA,,Casella postale 603,6612,Ascona,091 756 36 11,,CBLUCH22XXX
bank_8490_0007,8490,0007,Cornèr,Cornèr Banca SA,,Case postale 64,1000,Lausanne 20,021 625 02 52,,CBLUCH22XXX
bank_8490_0008,8490,0008,Cornèr,Cornèr Bank AG,Tödistrasse 27,,8001,Zürich,044 218 10 20,,
bank_8490_0009,8490,0009,Cornèr,Cornèr Banca SA,Via Bossi 26,,6830,Chiasso,091 800 35 80,,CBLUCH22XXX
bank_8495_0000,8495,0000,Credinvest SA,Banca Credinvest SA,Via G. Cattori 14,,6902,Lugano,091 910 02 00,,BCRECH22XXX
bank_8496_0000,8496,0000,Banca Aletti,Banca Aletti & C. (Suisse) SA,Via Massimiliano Magatti 6,,6900,Lugano,091 911 81 11,,VRBPCH22XXX
bank_8497_0000,8497,0000,Saxo Bank,SAXO BANK (SCHWEIZ) SA,Beethovenstrasse 33,,8002,Zürich,058 317 95 00,,SAXOCHZHXXX
bank_8498_0000,8498,0000,Axion,Axion SWISS Bank SA,Viale Stefano Franscini 22,,6900,Lugano,091 910 95 10,,UNCECH22XXX
bank_8499_0000,8499,0000,NBAD,FAB Private Bank (Suisse) SA,Quai de l'Ile 5,Case postale 5055,1211,Genève 11,022 707 50 00,,NBPSCHGGXXX
bank_8509_0000,8509,0000,Mercantil Bank,Mercantil Bank (Schweiz) AG,Kasernenstrasse 1,Postfach 9758,8036,Zürich,0433 444 555,,BAMRCHZZXXX
bank_8515_0000,8515,0000,BANK BÄR,Bank Julius Bär & Co AG,Bahnhofstrasse 36,Postfach,8010,Zürich,058 888 1111,,BAERCHZZXXX
bank_8515_0001,8515,0001,BANK BÄR,Bank Julius Bär & Co AG,Schwanenplatz 2,Postfach,6002,Luzern,058 889 79 00,,BAERCHZZXXX
bank_8515_0002,8515,0002,BANQUE BAER,Banque Julius Baer & Cie S.A.,Rue du Grande-Chêne 7 - 9,Case postale,1002,Lausanne,058 889 34 00,,BAERCHZZXXX
bank_8515_0003,8515,0003,BANQUE BAER,Banque Julius Baer & Cie S.A.,Rue Pierre-Fatio 7,Case postale,1211,Genève 11,058 885 38 38,,BAERCHZZXXX
bank_8515_0004,8515,0004,BANK BÄR,Bank Julius Bär & Co AG,Freie Strasse 107,Postfach,4001,Basel,058 889 44 00,,BAERCHZZXXX
bank_8515_0005,8515,0005,BANK BÄR,Bank Julius Bär & Co AG,Bundesgasse 30,Postfach,3001,Bern,058 889 55 55,,BAERCHZZXXX
bank_8515_0006,8515,0006,BANCA BAER,Banca Julius Baer & Cie S.A.,Piazzetta San Carlo 1,Casella postale 2797,6901,Lugano,058 885 81 11,,BAERCHZZXXX
bank_8518_0000,8518,0000,Bank Gantrisch,Bank Gantrisch Genossenschaft,Bahnhofstrasse 2,Postfach 14,3150,Schwarzenburg,031 734 20 20,,BGAGCH22XXX
bank_8519_0000,8519,0000,EKR,Ersparniskasse Rüeggisberg Genossenschaft,Dorfstrasse 19,Postfach,3088,Rüeggisberg,031 808 17 77,,EKRUCH21XXX
bank_8519_0001,8519,0001,EKR,Ersparniskasse Rüeggisberg Genossenschaft,Kirchstrasse 5,,3086,Zimmerwald,031 808 17 17,,
bank_8521_0000,8521,0000,BBO Bank,BBO Bank Brienz Oberhasli AG,Hauptstrasse 115,Postfach 771,3855,Brienz,033 952 10 50,,BBOBCH22XXX
bank_8521_0001,8521,0001,BBO Bank,BBO Bank Brienz Oberhasli AG,Bahnhofstrasse 24,,3860,Meiringen,033 972 19 21,,
bank_8522_0000,8522,0000,SBT,Società Bancaria Ticinese,,Casella postale 2062,6501,Bellinzona,091 825 51 21,,SBTICH22XXX
bank_8525_0000,8525,0000,Bank für Tirol,"Bank für Tirol und Vorarlberg Aktiengesellschaft, Innsbruck",Hauptstrasse 19,,9422,Staad SG,071 858 10 10,,BTVACH22XXX
bank_8528_0000,8528,0000,Privatbank Ihag,Privatbank IHAG Zürich AG,,Postfach,8022,Zürich,044 205 11 11,,IHZUCHZZXXX
bank_8529_0000,8529,0000,UniCredit,"UniCredit Bank AG, München, Succursale de Genève",Rue Rousseau 38,,1201,Genève,044 288 71 11,,HYVECHZUXXX
bank_8533_0000,8533,0000,SELVIA & Cie SA,SELVI & Cie SA,"4, rue du Grütli",Case postale,1211,Genève 11,022 318 88 00,,SELVCHGGXXX
bank_8534_0000,8534,0000,VP Bank,VP Bank (Schweiz) AG,Talstrasse 59,,8001,Zürich,044 226 24 24,,VPBVCHZHXXX
bank_8537_0000,8537,0000,Bque Internat.,Banque Internationale de Commerce-BRED (Suisse) SA,Boulevard du Théatre 8,Case postale 3296,1204,Genève,022 312 30 70,,BICFCHGGXXX
bank_8539_0000,8539,0000,Bergos AG,Bergos AG,,Postfach 186,8034,Zürich,044 284 20 20,,BEGOCHZZXXX
bank_8540_0000,8540,0000,BANQUE BANORIEN,BANQUE BANORIENT (SUISSE) SA,Rue Rodolphe Toepffer 1,,1206,Genève,022 817 71 00,,BLOMCHGGXXX
bank_8543_0000,8543,0000,SCOBAG,Scobag Privatbank AG,,Postfach,4010,Basel,061 205 12 12,,SCOPCHBBXXX
