id,zip_type,city,valid_from,onrp,communitynumber_bfs,country_id/id,sort,lang,additional_digit,post_delivery_through,state_id/id,name
npa_3306 Etzelkofen,20,Etzelkofen,2003-02-01,1970,538,base.ch,1,1,0,1949,l10n_ch_states.state_BE,3306
npa_3307 Brunnenthal,20,Brunnenthal,1999-06-15,1971,2457,base.ch,0,1,0,1905,l10n_ch_states.state_SO,3307
npa_3309 Kernenried,20,Kernenried,2009-03-01,1972,411,base.ch,1,1,0,1949,l10n_ch_states.state_BE,3309
npa_3317 Limpach,20,Limpach,2001-03-01,1973,538,base.ch,0,1,0,1905,l10n_ch_states.state_BE,3317
npa_3317 Mlchi,20,Mülchi,2001-03-01,1974,538,base.ch,0,1,1,1905,l10n_ch_states.state_BE,3317
npa_3360 Herzogenbuchsee,10,Herzogenbuchsee,1996-09-12,1975,979,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3360
zip_1981,80,Höchstetten-Hellsau,2011-03-01,1981,410,base.ch,0,1,0,2022,l10n_ch_states.state_BE,3429
npa_4556 Aeschi SO,10,Aeschi SO,1996-09-12,1982,2511,base.ch,0,1,0,2752,l10n_ch_states.state_SO,4556
npa_3376 Graben,20,Graben,2004-06-01,1983,976,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3376
npa_3372 Wanzwil,20,Wanzwil,1998-09-22,1984,977,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3372
npa_3373 Heimenhausen,20,Heimenhausen,2002-06-01,1985,977,base.ch,0,1,2,7276,l10n_ch_states.state_BE,3373
npa_3373 Rthenbach Hbsee,20,Röthenbach Herzogenbuchsee,2009-07-01,1986,977,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3373
npa_3374 Wangenried,20,Wangenried,2001-08-01,1987,993,base.ch,1,1,0,2837,l10n_ch_states.state_BE,3374
npa_3362 Niedernz,10,Niederönz,2008-06-01,1988,982,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3362
npa_3363 Obernz,20,Oberönz,2002-06-01,1989,979,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3363
npa_3365 Seeberg,10,Seeberg,2012-09-01,1991,988,base.ch,0,1,2,2049,l10n_ch_states.state_BE,3365
npa_3365 Grasswil,20,Grasswil,2012-09-01,1992,988,base.ch,0,1,0,2049,l10n_ch_states.state_BE,3365
npa_3366 Bettenhausen,10,Bettenhausen,2011-11-01,1995,973,base.ch,0,1,0,7276,l10n_ch_states.state_BE,3366
npa_3367 Thrigen,10,Thörigen,1996-09-12,1997,989,base.ch,0,1,0,7276,l10n_ch_states.state_BE,3367
npa_3368 Bleienbach,20,Bleienbach,2010-05-01,1998,324,base.ch,0,1,0,7276,l10n_ch_states.state_BE,3368
npa_3400 Burgdorf,20,Burgdorf,1996-08-06,1999,404,base.ch,1,1,0,2001,l10n_ch_states.state_BE,3400
zip_2000,80,Burgdorf 1,2008-01-01,2000,404,base.ch,0,1,1,2001,l10n_ch_states.state_BE,3400
zip_2001,80,Burgdorf Zustellung,1999-04-12,2001,404,base.ch,0,1,60,2001,l10n_ch_states.state_BE,3400
zip_2003,30,Burgdorf,1996-08-06,2003,404,base.ch,0,1,0,2003,l10n_ch_states.state_BE,3401
zip_2004,80,Burgdorf,2013-07-01,2004,404,base.ch,0,1,0,2001,l10n_ch_states.state_BE,3402
npa_3412 Heimiswil,10,Heimiswil,2009-03-01,2005,407,base.ch,1,1,0,2001,l10n_ch_states.state_BE,3412
npa_3413 Kaltacker,20,Kaltacker,2009-03-01,2006,407,base.ch,1,1,0,2001,l10n_ch_states.state_BE,3413
npa_3414 Oberburg,10,Oberburg,1996-08-06,2007,418,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3414
zip_2008,30,Hasle-Rüegsau,2004-07-01,2008,406,base.ch,0,1,0,2008,l10n_ch_states.state_BE,3415
npa_3416 Affoltern BE,20,Affoltern im Emmental,2003-05-01,2009,951,base.ch,0,1,0,2043,l10n_ch_states.state_BE,3416
npa_3417 Regsau,20,Rüegsau,2004-02-01,2010,956,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3417
npa_3418 Regsbach,20,Rüegsbach,2014-03-01,2011,956,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3418
npa_3419 Biembach,20,Biembach im Emmental,2000-05-22,2012,406,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3419
npa_3421 Lyssach,10,Lyssach,1997-03-11,2014,415,base.ch,1,1,0,2001,l10n_ch_states.state_BE,3421
npa_3422 Kirchberg BE,10,Kirchberg BE,1996-08-06,2015,412,base.ch,1,1,0,7291,l10n_ch_states.state_BE,3422
npa_3422 Rdtligen,20,Rüdtligen,1996-08-06,2016,420,base.ch,1,1,1,7291,l10n_ch_states.state_BE,3422
npa_3422 Alchenflh,20,Alchenflüh,1996-08-06,2017,420,base.ch,1,1,2,7291,l10n_ch_states.state_BE,3422
npa_3423 Ersigen,10,Ersigen,2009-03-01,2018,405,base.ch,1,1,0,7291,l10n_ch_states.state_BE,3423
npa_3424 Niedersch,20,Niederösch,2009-03-01,2020,417,base.ch,1,1,0,7291,l10n_ch_states.state_BE,3424
npa_3425 Koppigen,10,Koppigen,1989-06-01,2022,413,base.ch,1,1,0,2022,l10n_ch_states.state_BE,3425
npa_3426 Aefligen,10,Aefligen,2008-08-01,2024,401,base.ch,1,1,0,7291,l10n_ch_states.state_BE,3426
npa_3427 Utzenstorf,10,Utzenstorf,1996-09-12,2025,552,base.ch,1,1,0,2025,l10n_ch_states.state_BE,3427
npa_3428 Wiler bUtzenstorf,10,Wiler b. Utzenstorf,1996-09-12,2026,554,base.ch,0,1,0,2025,l10n_ch_states.state_BE,3428
npa_3432 Ltzelflh-Goldb,10,Lützelflüh-Goldbach,1996-11-20,2027,955,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3432
npa_3433 Schwanden i E,20,Schwanden im Emmental,2009-10-01,2028,905,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3433
npa_3434 Obergoldbach,20,Obergoldbach,1998-12-14,2029,613,base.ch,0,1,0,7675,l10n_ch_states.state_BE,3434
npa_3435 Ramsei,20,Ramsei,2009-03-01,2030,955,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3435
npa_3436 Zollbrck,10,Zollbrück,1996-12-13,2031,905,base.ch,1,1,0,8188,l10n_ch_states.state_BE,3436
npa_3437 Rderswil,20,Rüderswil,2002-11-01,2032,905,base.ch,1,1,0,8188,l10n_ch_states.state_BE,3437
npa_3438 Lauperswil,20,Lauperswil,1999-06-09,2033,903,base.ch,1,1,0,8188,l10n_ch_states.state_BE,3438
npa_3439 Ranflh,20,Ranflüh,2003-07-01,2034,905,base.ch,1,1,0,8188,l10n_ch_states.state_BE,3439
npa_3452 Grnenmatt,20,Grünenmatt,2013-09-01,2035,955,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3452
npa_3453 Heimisbach,20,Heimisbach,2010-06-01,2036,958,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3453
npa_3454 Sumiswald,10,Sumiswald,1986-05-21,2037,957,base.ch,1,1,0,8023,l10n_ch_states.state_BE,3454
npa_3455 Grnen,20,Grünen,2004-08-01,2040,957,base.ch,1,1,0,8023,l10n_ch_states.state_BE,3455
npa_3456 Trachselwald,20,Trachselwald,2009-03-01,2041,958,base.ch,1,1,0,7675,l10n_ch_states.state_BE,3456
npa_3457 Wasen im Emmental,10,Wasen im Emmental,1986-05-21,2042,957,base.ch,1,1,0,2042,l10n_ch_states.state_BE,3457
npa_3462 Weier im Emmental,10,Weier im Emmental,1986-05-21,2043,951,base.ch,0,1,0,2043,l10n_ch_states.state_BE,3462
npa_3463 Husernmoos,20,Häusernmoos im Emmental,2000-04-01,2045,951,base.ch,0,1,0,2043,l10n_ch_states.state_BE,3463
npa_3464 Schmidigen-Mhlew,20,Schmidigen-Mühleweg,2003-05-01,2046,959,base.ch,0,1,0,2043,l10n_ch_states.state_BE,3464
npa_3465 Drrenroth,10,Dürrenroth,1996-09-12,2047,952,base.ch,0,1,0,2043,l10n_ch_states.state_BE,3465
npa_3472 Wynigen,10,Wynigen,1989-06-01,2049,424,base.ch,1,1,0,2049,l10n_ch_states.state_BE,3472
npa_3473 Alchenstorf,20,Alchenstorf,2004-06-01,2050,402,base.ch,1,1,0,2022,l10n_ch_states.state_BE,3473
npa_3474 Redisbach,20,Rüedisbach,2003-07-01,2051,424,base.ch,1,1,0,2049,l10n_ch_states.state_BE,3474
npa_3475 Riedtwil,20,Riedtwil,2009-04-01,2052,988,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3475
npa_3475 Hermiswil,20,Hermiswil,2009-03-01,2053,978,base.ch,1,1,1,7276,l10n_ch_states.state_BE,3475
npa_3476 Oschwand,20,Oschwand,2009-03-01,2054,988,base.ch,1,1,0,7276,l10n_ch_states.state_BE,3476
npa_3111 Tgertschi,20,Tägertschi,2002-07-01,2055,625,base.ch,1,1,0,7322,l10n_ch_states.state_BE,3111
npa_3503 Gysenstein,20,Gysenstein,2002-11-01,2056,612,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3503
npa_3504 Niederhnigen,20,Niederhünigen,2002-11-01,2058,617,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3504
npa_3506 Grosshchstetten,10,Grosshöchstetten,1986-05-21,2059,608,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3506
npa_3507 Biglen,10,Biglen,1986-05-21,2060,603,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3507
npa_3508 Arni BE,20,Arni BE,2010-04-01,2061,602,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3508
npa_3510 Konolfingen,10,Konolfingen,1989-06-01,2065,612,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3510
npa_3512 Walkringen,10,Walkringen,2002-11-01,2068,626,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3512
npa_3513 Bigenthal,20,Bigenthal,2002-11-01,2069,626,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3513
npa_3415 Schafhausen i E,20,Schafhausen im Emmental,2002-05-01,2070,406,base.ch,1,1,2,7675,l10n_ch_states.state_BE,3415
npa_3672 Oberdiessbach,10,Oberdiessbach,1999-04-15,2071,619,base.ch,1,1,0,2071,l10n_ch_states.state_BE,3672
zip_2072,20,Aeschlen b. Oberdiessbach,1999-04-21,2072,619,base.ch,1,1,2,2071,l10n_ch_states.state_BE,3672
npa_3673 Linden,10,Linden,1995-03-14,2073,614,base.ch,0,1,0,2071,l10n_ch_states.state_BE,3673
npa_3674 Bleiken,20,Bleiken b. Oberdiessbach,2002-07-01,2074,619,base.ch,1,1,0,2071,l10n_ch_states.state_BE,3674
npa_3671 Brenzikofen,10,Brenzikofen,1995-03-14,2077,606,base.ch,0,1,0,2071,l10n_ch_states.state_BE,3671
npa_3531 Oberthal,20,Oberthal,2005-11-01,2078,620,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3531
npa_3532 Zziwil,10,Zäziwil,1989-06-01,2080,628,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3532
npa_3533 Bowil,10,Bowil,2008-06-01,2081,605,base.ch,1,1,0,2059,l10n_ch_states.state_BE,3533
npa_3534 Signau,10,Signau,1996-09-04,2082,907,base.ch,1,1,0,2082,l10n_ch_states.state_BE,3534
npa_3535 Schpbach,20,Schüpbach,2010-09-01,2083,907,base.ch,0,1,0,2082,l10n_ch_states.state_BE,3535
npa_3536 Aeschau,20,Aeschau,2002-07-01,2085,901,base.ch,1,1,0,8189,l10n_ch_states.state_BE,3536
npa_3537 Eggiwil,10,Eggiwil,2002-06-01,2086,901,base.ch,1,1,0,8189,l10n_ch_states.state_BE,3537
npa_3538 Rthenbach i E,10,Röthenbach im Emmental,2005-02-01,2087,904,base.ch,1,1,0,8189,l10n_ch_states.state_BE,3538
npa_3543 Emmenmatt,20,Emmenmatt,2004-08-01,2088,903,base.ch,1,1,0,7404,l10n_ch_states.state_BE,3543
npa_3550 Langnau i E,10,Langnau im Emmental,1997-03-10,2091,902,base.ch,1,1,0,7404,l10n_ch_states.state_BE,3550
npa_3551 Oberfrittenbach,20,Oberfrittenbach,2003-11-01,2092,902,base.ch,1,1,0,7404,l10n_ch_states.state_BE,3551
npa_3552 Brau,20,Bärau,2005-07-01,2093,902,base.ch,1,1,0,7404,l10n_ch_states.state_BE,3552
npa_3553 Gohl,20,Gohl,2003-11-01,2094,902,base.ch,1,1,0,7404,l10n_ch_states.state_BE,3553
npa_3555 Trubschachen,10,Trubschachen,1996-09-04,2095,909,base.ch,1,1,0,2095,l10n_ch_states.state_BE,3555
npa_3556 Trub,20,Trub,2009-04-01,2096,908,base.ch,1,1,0,2095,l10n_ch_states.state_BE,3556
npa_3557 Fankhaus (Trub),20,Fankhaus (Trub),2008-06-01,2097,908,base.ch,1,1,0,2095,l10n_ch_states.state_BE,3557
npa_3600 Thun,20,Thun,1986-05-21,2098,942,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3600
zip_2101,80,Thun 2 Zustellung,1999-03-01,2101,942,base.ch,0,1,60,2101,l10n_ch_states.state_BE,3600
zip_2103,30,Thun,1989-01-01,2103,942,base.ch,0,1,0,2103,l10n_ch_states.state_BE,3601
zip_2104,30,Thun,1998-03-20,2104,942,base.ch,0,1,0,2104,l10n_ch_states.state_BE,3602
npa_3603 Thun,10,Thun,1986-05-21,2106,942,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3603
npa_3604 Thun,10,Thun,1986-05-21,2107,942,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3604
zip_2108,80,Thun,2005-04-01,2108,942,base.ch,0,1,0,2101,l10n_ch_states.state_BE,3605
zip_2110,30,Thun,1986-05-21,2110,942,base.ch,0,1,0,2110,l10n_ch_states.state_BE,3607
npa_3608 Thun,10,Thun,1988-03-01,2111,942,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3608
npa_3617 Fahrni b Thun,20,Fahrni b. Thun,2001-09-28,2115,925,base.ch,0,1,0,2129,l10n_ch_states.state_BE,3617
npa_3618 Sderen,20,Süderen,2005-11-01,2116,946,base.ch,0,1,0,2129,l10n_ch_states.state_BE,3618
npa_3619 Eriz,20,Eriz,2009-01-01,2117,924,base.ch,0,1,0,2129,l10n_ch_states.state_BE,3619
npa_3619 Innereriz,20,Innereriz,2001-12-01,2118,924,base.ch,0,1,1,2129,l10n_ch_states.state_BE,3619
npa_3622 Homberg b Thun,20,Homberg b. Thun,2009-04-01,2119,931,base.ch,0,1,0,7330,l10n_ch_states.state_BE,3622
npa_3635 Uebeschi,20,Uebeschi,2009-05-01,2120,943,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3635
npa_3631 Hfen b Thun,20,Höfen b. Thun,2005-11-01,2121,770,base.ch,0,1,0,2101,l10n_ch_states.state_BE,3631
npa_3636 Lngenbhl,20,Längenbühl,2003-11-01,2123,948,base.ch,1,1,0,1827,l10n_ch_states.state_BE,3636
npa_3612 Steffisburg,10,Steffisburg,1996-06-10,2127,939,base.ch,1,1,0,7330,l10n_ch_states.state_BE,3612
npa_3613 Steffisburg,10,Steffisburg,1996-06-10,2128,939,base.ch,1,1,0,8190,l10n_ch_states.state_BE,3613
npa_3614 Unterlangenegg,10,Unterlangenegg,1986-05-21,2129,945,base.ch,0,1,0,2129,l10n_ch_states.state_BE,3614
npa_3615 Heimenschwand,10,Heimenschwand,1986-05-21,2131,923,base.ch,0,1,0,2131,l10n_ch_states.state_BE,3615
npa_3616 Schwarzenegg,20,Schwarzenegg,2002-03-01,2132,935,base.ch,0,1,0,2129,l10n_ch_states.state_BE,3616
npa_3623 Teuffenthal BE,20,Teuffenthal b. Thun,2002-12-01,2134,940,base.ch,0,1,0,7330,l10n_ch_states.state_BE,3623
npa_3624 Goldiwil (Thun),10,Goldiwil (Thun),1989-06-01,2136,942,base.ch,0,1,0,7330,l10n_ch_states.state_BE,3624
npa_3625 Heiligenschwendi,10,Heiligenschwendi,2009-03-01,2137,927,base.ch,1,1,0,7330,l10n_ch_states.state_BE,3625
npa_3626 Hnibach,10,Hünibach,1986-05-21,2138,929,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3626
npa_3627 Heimberg,10,Heimberg,1986-05-21,2139,928,base.ch,1,1,0,8190,l10n_ch_states.state_BE,3627
npa_3633 Amsoldingen,10,Amsoldingen,2009-05-01,2140,921,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3633
npa_3634 Thierachern,10,Thierachern,1996-01-23,2141,941,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3634
npa_3638 Blumenstein,10,Blumenstein,2008-12-01,2142,922,base.ch,1,1,0,1827,l10n_ch_states.state_BE,3638
npa_3638 Pohlern,20,Pohlern,2008-12-01,2143,936,base.ch,1,1,1,1827,l10n_ch_states.state_BE,3638
npa_3645 Gwatt (Thun),20,Gwatt (Thun),2005-07-01,2145,942,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3645
npa_3646 Einigen,10,Einigen,2009-11-01,2146,768,base.ch,1,1,0,7329,l10n_ch_states.state_BE,3646
npa_3647 Reutigen,10,Reutigen,2008-06-01,2147,767,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3647
npa_3652 Hilterfingen,10,Hilterfingen,1986-05-21,2148,929,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3652
npa_3653 Oberhofen Thun'see,10,Oberhofen am Thunersee,1994-06-15,2149,934,base.ch,1,1,0,2101,l10n_ch_states.state_BE,3653
npa_3654 Gunten,10,Gunten,2009-11-01,2150,938,base.ch,1,1,0,2150,l10n_ch_states.state_BE,3654
npa_3655 Sigriswil,10,Sigriswil,2008-10-01,2151,938,base.ch,1,1,0,2151,l10n_ch_states.state_BE,3655
npa_3656 Tschingel,20,Tschingel ob Gunten,2009-11-01,2152,938,base.ch,1,1,0,2151,l10n_ch_states.state_BE,3656
npa_3656 Aeschlen ob Gunten,20,Aeschlen ob Gunten,2005-11-01,2153,938,base.ch,0,1,1,2151,l10n_ch_states.state_BE,3656
npa_3657 Schwanden Sigrisw,20,Schwanden (Sigriswil),2009-04-01,2154,938,base.ch,1,1,0,2151,l10n_ch_states.state_BE,3657
npa_3658 Merligen,10,Merligen,2009-11-01,2156,938,base.ch,1,1,0,2150,l10n_ch_states.state_BE,3658
npa_3700 Spiez,10,Spiez,1986-05-21,2158,768,base.ch,1,1,0,7329,l10n_ch_states.state_BE,3700
npa_3702 Hondrich,20,Hondrich,2003-06-01,2159,768,base.ch,1,1,0,7329,l10n_ch_states.state_BE,3702
npa_3703 Aeschi b Spiez,10,Aeschi b. Spiez,1986-05-21,2160,562,base.ch,1,1,0,2170,l10n_ch_states.state_BE,3703
npa_3703 Aeschiried,20,Aeschiried,2009-04-01,2161,562,base.ch,1,1,41,2170,l10n_ch_states.state_BE,3703
npa_3704 Krattigen,10,Krattigen,1986-05-21,2162,566,base.ch,0,1,0,7329,l10n_ch_states.state_BE,3704
npa_3705 Faulensee,10,Faulensee,2008-06-01,2163,768,base.ch,1,1,0,7329,l10n_ch_states.state_BE,3705
npa_3706 Leissigen,10,Leissigen,1996-09-04,2164,585,base.ch,0,1,0,7281,l10n_ch_states.state_BE,3706
npa_3707 Drligen,20,Därligen,2001-01-01,2165,575,base.ch,0,1,0,7281,l10n_ch_states.state_BE,3707
npa_3711 Emdthal,20,Emdthal,2001-09-28,2166,562,base.ch,1,1,0,2170,l10n_ch_states.state_BE,3711
npa_3711 Mlenen,20,Mülenen,2001-09-28,2168,567,base.ch,1,1,2,2170,l10n_ch_states.state_BE,3711
npa_3713 Reichenbach i K,10,Reichenbach im Kandertal,1989-05-01,2170,567,base.ch,1,1,0,2170,l10n_ch_states.state_BE,3713
npa_3714 Frutigen,10,Frutigen,1997-08-18,2171,563,base.ch,1,1,0,7269,l10n_ch_states.state_BE,3714
npa_3714 Wengi b Frutigen,20,Wengi b. Frutigen,1998-07-21,2174,567,base.ch,1,1,3,7269,l10n_ch_states.state_BE,3714
npa_3715 Adelboden,10,Adelboden,1989-03-29,2175,561,base.ch,1,1,0,8191,l10n_ch_states.state_BE,3715
npa_3716 Kandergrund,20,Kandergrund,2003-12-01,2176,564,base.ch,1,1,0,7269,l10n_ch_states.state_BE,3716
npa_3717 Blausee-Mitholz,20,Blausee-Mitholz,2004-01-01,2177,564,base.ch,1,1,0,7269,l10n_ch_states.state_BE,3717
npa_3718 Kandersteg,10,Kandersteg,2008-08-01,2178,565,base.ch,1,1,0,7269,l10n_ch_states.state_BE,3718
npa_3722 Scharnachtal,20,Scharnachtal,2005-03-01,2179,567,base.ch,1,1,0,2170,l10n_ch_states.state_BE,3722
npa_3723 Kiental,20,Kiental,2005-11-01,2180,567,base.ch,1,1,0,2170,l10n_ch_states.state_BE,3723
npa_3724 Ried (Frutigen),20,Ried (Frutigen),2011-11-01,2183,563,base.ch,1,1,0,7269,l10n_ch_states.state_BE,3724
npa_3725 Achseten,20,Achseten,2011-11-01,2184,563,base.ch,1,1,0,7269,l10n_ch_states.state_BE,3725
npa_3752 Wimmis,10,Wimmis,1986-05-21,2185,769,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3752
npa_3753 Oey,10,Oey,2012-07-01,2186,762,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3753
npa_3754 Diemtigen,20,Diemtigen,2012-07-01,2188,762,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3754
npa_3755 Horboden,20,Horboden,2012-07-01,2189,762,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3755
npa_3756 Zwischenflh,10,Zwischenflüh,2012-07-01,2190,762,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3756
npa_3757 Schwenden,10,Schwenden im Diemtigtal,2012-07-01,2191,762,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3757
npa_3758 Latterbach,20,Latterbach,2003-02-01,2192,763,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3758
npa_3762 Erlenbach i S,10,Erlenbach im Simmental,1989-11-14,2193,763,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3762
npa_3763 Drstetten,10,Därstetten,2012-07-01,2194,761,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3763
npa_3764 Weissenburg,20,Weissenburg,2012-07-01,2195,761,base.ch,1,1,0,2186,l10n_ch_states.state_BE,3764
npa_3765 Oberwil i S,10,Oberwil im Simmental,2009-04-01,2196,766,base.ch,1,1,0,2197,l10n_ch_states.state_BE,3765
npa_3766 Boltigen,10,Boltigen,1996-09-04,2197,791,base.ch,1,1,0,2197,l10n_ch_states.state_BE,3766
npa_3770 Zweisimmen,10,Zweisimmen,1996-09-04,2200,794,base.ch,1,1,0,8015,l10n_ch_states.state_BE,3770
npa_3771 Blankenburg,20,Blankenburg,2003-05-01,2201,794,base.ch,1,1,0,8015,l10n_ch_states.state_BE,3771
npa_3772 St Stephan,10,St. Stephan,2007-10-01,2202,793,base.ch,1,1,0,8016,l10n_ch_states.state_BE,3772
npa_3773 Matten(StStephan),20,Matten (St. Stephan),2004-06-01,2204,793,base.ch,1,1,0,8016,l10n_ch_states.state_BE,3773
npa_3775 Lenk im Simmental,10,Lenk im Simmental,1996-09-04,2205,792,base.ch,1,1,0,8016,l10n_ch_states.state_BE,3775
npa_3776 Oeschseite,20,Oeschseite,1999-02-22,2206,794,base.ch,1,1,0,8015,l10n_ch_states.state_BE,3776
npa_3777 Saanenmser,20,Saanenmöser,2012-07-01,2207,843,base.ch,1,1,0,2208,l10n_ch_states.state_BE,3777
npa_3778 Schnried,10,Schönried,2012-07-01,2208,843,base.ch,1,1,0,2208,l10n_ch_states.state_BE,3778
npa_3780 Gstaad,10,Gstaad,1996-09-04,2209,843,base.ch,1,1,0,8192,l10n_ch_states.state_BE,3780
npa_3781 Turbach,20,Turbach,2004-06-01,2210,843,base.ch,1,1,0,8192,l10n_ch_states.state_BE,3781
npa_3782 Lauenen b Gstaad,10,Lauenen b. Gstaad,2010-07-01,2212,842,base.ch,1,1,0,8192,l10n_ch_states.state_BE,3782
npa_3783 Grund b Gstaad,20,Grund b. Gstaad,2000-06-01,2213,843,base.ch,1,1,0,8192,l10n_ch_states.state_BE,3783
npa_3784 Feutersoey,20,Feutersoey,2002-12-01,2214,841,base.ch,0,1,0,8192,l10n_ch_states.state_BE,3784
npa_3785 Gsteig b Gstaad,10,Gsteig b. Gstaad,1996-09-04,2215,841,base.ch,0,1,0,8192,l10n_ch_states.state_BE,3785
npa_3792 Saanen,10,Saanen,1996-09-04,2216,843,base.ch,1,1,0,2216,l10n_ch_states.state_BE,3792
npa_3800 Interlaken,10,Interlaken,1996-09-04,2217,581,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3800
npa_3800 Unterseen,10,Unterseen,1996-09-04,2218,593,base.ch,1,1,2,7281,l10n_ch_states.state_BE,3800
npa_3800 Matten b Interl,10,Matten b. Interlaken,1996-09-04,2219,587,base.ch,1,1,3,7281,l10n_ch_states.state_BE,3800
npa_3801 Jungfraujoch,20,Jungfraujoch,2009-04-01,2226,6058,base.ch,0,1,33,2248,l10n_ch_states.state_VS,3801
npa_3803 Beatenberg,10,Beatenberg,2008-06-01,2228,571,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3803
npa_3804 Habkern,10,Habkern,2004-06-01,2229,579,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3804
npa_3805 Goldswil,20,Goldswil b. Interlaken,2004-10-01,2230,590,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3805
npa_3806 Bnigen,10,Bönigen b. Interlaken,1996-09-04,2231,572,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3806
npa_3807 Iseltwald,10,Iseltwald,2003-02-01,2232,582,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3807
npa_3812 Wilderswil,10,Wilderswil,1996-09-04,2233,594,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3812
npa_3813 Saxeten,20,Saxeten,2001-09-28,2237,591,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3813
npa_3814 Gsteigwiler,20,Gsteigwiler,2002-12-01,2238,577,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3814
npa_3815 Zweiltschinen,20,Zweilütschinen,2008-07-01,2239,578,base.ch,1,1,0,8193,l10n_ch_states.state_BE,3815
npa_3816 Ltschental,20,Lütschental,2002-01-01,2240,586,base.ch,1,1,0,8193,l10n_ch_states.state_BE,3816
npa_3816 Burglauenen,20,Burglauenen,2001-12-01,2241,576,base.ch,1,1,1,8193,l10n_ch_states.state_BE,3816
npa_3818 Grindelwald,10,Grindelwald,1996-09-04,2242,576,base.ch,1,1,0,8193,l10n_ch_states.state_BE,3818
npa_3822 Lauterbrunnen,10,Lauterbrunnen,1996-09-04,2245,584,base.ch,1,1,0,2245,l10n_ch_states.state_BE,3822
npa_3822 Isenfluh,20,Isenfluh,2005-11-01,2246,584,base.ch,1,1,2,2245,l10n_ch_states.state_BE,3822
npa_3823 Wengen,10,Wengen,1996-09-04,2248,584,base.ch,1,1,0,2248,l10n_ch_states.state_BE,3823
npa_3824 Stechelberg,20,Stechelberg,2005-07-01,2250,584,base.ch,1,1,0,2245,l10n_ch_states.state_BE,3824
npa_3825 Mrren,10,Mürren,1996-09-04,2251,584,base.ch,0,1,0,2251,l10n_ch_states.state_BE,3825
npa_3826 Gimmelwald,20,Gimmelwald,2005-11-01,2252,584,base.ch,0,1,0,2251,l10n_ch_states.state_BE,3826
npa_3852 Ringgenberg BE,10,Ringgenberg BE,1999-12-22,2253,590,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3852
npa_3853 Niederried Interl,20,Niederried b. Interlaken,2002-12-01,2254,588,base.ch,1,1,0,7281,l10n_ch_states.state_BE,3853
