id,zip_type,city_id/id,valid_from,onrp,communitynumber_bfs,sort,lang,additional_digit,post_delivery_through,name
npa_6636 Frasco,20,ch_city_frasco,2004-05-01,3646,5105,0,3,0,3644,6636
npa_6637 Sonogno,20,ch_city_sonogno,2004-05-01,3647,5129,0,3,0,3644,6637
npa_6612 Ascona,10,ch_city_ascona,1995-12-06,3648,5091,1,3,0,3621,6612
npa_6613 Porto Ronco,20,ch_city_porto_ronco,2006-02-01,3649,5125,0,3,0,7729,6613
npa_6614 Brissago,10,ch_city_brissago,1995-12-06,3650,5097,1,3,0,7729,6614
npa_6614 Isole di Brissago,20,ch_city_isole_di_brissago,2009-04-01,3651,5097,0,3,2,7729,6614
npa_6616 Losone,10,ch_city_losone,1995-12-06,3652,5115,1,3,0,7729,6616
npa_6622 Ronco sopra Ascona,10,ch_city_ronco_sopra_ascona,2012-05-01,3653,5125,1,3,0,7729,6622
npa_6644 Orselina,10,ch_city_orselina,2005-08-01,3654,5121,1,3,0,3621,6644
npa_6645 Brione s Minusio,20,ch_city_brione_sopra_minusio,2012-04-01,3655,5096,1,3,0,3621,6645
npa_6648 Minusio,10,ch_city_minusio,1995-12-06,3656,5118,1,3,0,3621,6648
npa_6655 Verdasio,20,ch_city_verdasio,1995-12-18,3658,5397,0,3,2,3668,6655
npa_6655 Rasa,20,ch_city_rasa,1995-12-18,3659,5397,0,3,3,3668,6655
npa_6657 Palagnedra,20,ch_city_palagnedra,2003-06-01,3660,5397,0,3,0,3668,6657
npa_6658 Borgnone,20,ch_city_borgnone,2003-06-01,3661,5397,0,3,0,3668,6658
npa_6659 Camedo,10,ch_city_camedo,1995-12-06,3662,5397,0,3,0,3668,6659
npa_6659 Moneto,20,ch_city_moneto,1995-12-06,3664,5397,0,3,9,3668,6659
npa_6652 Tegna,20,ch_city_tegna,2012-05-01,3665,5396,1,3,0,3666,6652
npa_6653 Verscio,10,ch_city_verscio,2012-05-01,3666,5396,1,3,0,3666,6653
npa_6654 Cavigliano,20,ch_city_cavigliano,2012-05-01,3667,5396,1,3,0,3666,6654
npa_6655 Intragna,10,ch_city_intragna,1995-12-06,3668,5397,0,3,0,3668,6655
npa_6670 Avegno,20,ch_city_avegno,2014-01-01,3670,5324,1,3,0,3693,6670
npa_6677 Moghegno,20,ch_city_moghegno,2014-01-01,3672,5317,1,3,2,3693,6677
npa_6678 Coglio,20,ch_city_coglio,2014-01-01,3673,5317,1,3,3,3693,6678
npa_6678 Lodano,20,ch_city_lodano,2014-01-01,3674,5317,1,3,2,3693,6678
npa_6678 Giumaglio,20,ch_city_giumaglio,2014-01-01,3675,5317,1,3,0,3693,6678
npa_6674 Riveo,20,ch_city_riveo,2014-01-01,3676,5317,1,3,2,3693,6674
npa_6682 Linescio,20,ch_city_linescio,2003-11-01,3677,5315,0,3,0,3679,6682
npa_6683 Cerentino,20,ch_city_cerentino,2003-11-01,3678,5309,0,3,0,3679,6683
npa_6685 Bosco/Gurin,20,ch_city_bosco/gurin,2009-04-01,3679,5304,0,3,0,3679,6685
npa_6683 Niva (Vallemaggia),20,ch_city_niva_vallemaggia,1995-12-06,3680,5307,0,3,2,3679,6683
npa_6684 Campo (VM),20,ch_city_campo_vallemaggia,2003-11-01,3681,5307,0,3,0,3679,6684
npa_6684 Cimalmotto,20,ch_city_cimalmotto,2004-05-01,3682,5307,0,3,1,3679,6684
npa_6690 Cavergno,20,ch_city_cavergno,2005-11-01,3683,5310,0,3,0,3696,6690
npa_6690 S Carlo,20,ch_city_s_carlo_val_bavona,1998-08-18,3684,5310,0,3,1,3696,6690
npa_6692 Brontallo,20,ch_city_brontallo,2001-07-01,3685,5323,0,3,1,3696,6692
npa_6692 Menzonio,20,ch_city_menzonio,2001-07-01,3686,5323,0,3,0,3696,6692
npa_6693 Broglio,20,ch_city_broglio,2001-07-01,3687,5323,0,3,0,3696,6693
npa_6694 Prato-Sornico,20,ch_city_prato_sornico,2001-07-01,3688,5323,0,3,0,3689,6694
npa_6695 Peccia,20,ch_city_peccia,2009-04-01,3689,5323,0,3,0,3689,6695
npa_6695 Piano di Peccia,20,ch_city_piano_di_peccia,1998-08-18,3690,5323,0,3,1,3689,6695
npa_6696 Fusio,20,ch_city_fusio,2001-07-01,3691,5323,0,3,0,3689,6696
npa_6672 Gordevio,10,ch_city_gordevio,2014-01-01,3692,5324,1,3,0,3693,6672
npa_6673 Maggia,10,ch_city_maggia,2014-01-01,3693,5317,1,3,0,3693,6673
npa_6674 Someo,20,ch_city_someo,2014-01-01,3694,5317,1,3,0,3693,6674
npa_6675 Cevio,20,ch_city_cevio,2013-04-01,3695,5310,1,3,0,3696,6675
npa_6676 Bignasco,10,ch_city_bignasco,2014-01-01,3696,5310,1,3,0,3696,6676
npa_6702 Claro,10,ch_city_claro,2012-05-01,3697,5282,1,3,0,3545,6702
npa_6703 Osogna,20,ch_city_osogna,2014-08-04,3698,5286,1,3,0,8024,6703
npa_6705 Cresciano,10,ch_city_cresciano,2009-11-01,3700,5283,0,3,0,3545,6705
npa_6707 Iragna,10,ch_city_iragna,2014-09-01,3701,5284,1,3,0,8024,6707
npa_6710 Biasca,10,ch_city_biasca,1995-12-06,3702,5281,1,3,0,8024,6710
npa_6710 Biasca Stazione,30,ch_city_biasca_stazione,2013-08-01,3703,5281,0,3,1,3703,6710
npa_6721 Ludiano,20,ch_city_ludiano,2003-03-01,3708,5050,0,3,0,8024,6721
npa_6722 Corzoneso,20,ch_city_corzoneso,2008-02-01,3709,5048,0,3,0,3724,6722
npa_6716 Leontica,20,ch_city_leontica,2006-02-01,3710,5048,0,3,2,3724,6716
npa_6723 Prugiasco,20,ch_city_prugiasco,2009-04-01,3711,5048,0,3,0,3724,6723
npa_6723 Castro,20,ch_city_castro,2004-05-01,3712,5048,0,3,2,3724,6723
npa_6724 Ponto Valentino,20,ch_city_ponto_valentino,2005-11-01,3713,5048,0,3,0,3724,6724
npa_6716 Lottigna,20,ch_city_lottigna,2004-05-01,3714,5048,0,3,3,3724,6716
npa_6719 Aquila,10,ch_city_aquila,1995-12-06,3715,5049,0,3,0,3724,6719
npa_6720 Campo (Blenio),20,ch_city_campo_blenio,2005-11-01,3716,5049,0,3,0,3724,6720
npa_6721 Motto (Blenio),20,ch_city_motto_blenio,2003-03-01,3717,5048,0,3,2,8024,6721
npa_6713 Malvaglia,10,ch_city_malvaglia,1996-08-02,3719,5050,0,3,0,8024,6713
npa_6714 Semione,20,ch_city_semione,2003-03-01,3720,5050,0,3,0,8024,6714
npa_6715 Dongio,10,ch_city_dongio,1995-12-06,3721,5048,0,3,0,3724,6715
npa_6716 Acquarossa,10,ch_city_acquarossa,1995-12-06,3722,5048,0,3,0,3724,6716
npa_6717 Dangio-Torre,20,ch_city_dangio,2002-12-01,3723,5049,0,3,0,3724,6717
npa_6717 Torre,20,ch_city_torre,2002-12-01,3724,5049,0,3,1,3724,6717
npa_6718 Olivone,10,ch_city_olivone,1996-08-02,3725,5049,0,3,0,3724,6718
npa_6718 Camperio,20,ch_city_camperio,1998-08-18,3726,5049,0,3,1,3724,6718
npa_6742 Pollegio,20,ch_city_pollegio,2012-11-01,3727,5077,1,3,0,8024,6742
npa_6743 Bodio TI,10,ch_city_bodio_ti,2012-10-01,3728,5064,1,3,0,8024,6743
npa_6745 Giornico,10,ch_city_giornico,1995-12-06,3729,5073,0,3,0,8024,6745
npa_6746 Lavorgo,10,ch_city_lavorgo,1995-12-06,3730,5072,0,3,0,3734,6746
npa_6746 Calonico,20,ch_city_calonico,2002-09-01,3731,5072,0,3,1,3734,6746
npa_6746 Nivo,20,ch_city_nivo,2002-09-01,3732,5072,0,3,2,3734,6746
npa_6747 Chironico,10,ch_city_chironico,1995-12-06,3733,5072,0,3,0,3734,6747
npa_6760 Faido,10,ch_city_faido,2012-05-01,3734,5072,1,3,0,3734,6760
npa_6760 Molare,20,ch_city_molare,2001-08-13,3735,5072,0,3,1,3734,6760
npa_6760 Calpiogna,20,ch_city_calpiogna,2001-08-13,3736,5072,0,3,2,3734,6760
npa_6760 Campello,20,ch_city_campello,2012-04-01,3737,5072,0,3,3,3734,6760
npa_6760 Car,20,ch_city_cari,2001-08-13,3738,5072,0,3,4,3734,6760
npa_6772 Rodi-Fiesso,10,ch_city_rodi_fiesso,1995-12-06,3740,5078,0,3,0,3747,6772
npa_6775 Ambr,10,ch_city_ambri,2013-09-01,3741,5079,1,3,0,3747,6775
npa_6776 Piotta,10,ch_city_piotta,2013-09-01,3743,5079,1,3,0,3747,6776
npa_6777 Quinto,20,ch_city_quinto,2013-09-01,3745,5079,1,3,0,3747,6777
npa_6777 Varenzo,20,ch_city_varenzo,2014-01-01,3746,5079,1,3,1,3747,6777
npa_6780 Airolo,10,ch_city_airolo,2012-05-01,3747,5061,1,3,0,3747,6780
npa_6781 Villa Bedretto,20,ch_city_villa_bedretto,2004-05-01,3749,5063,0,3,1,3747,6781
npa_6780 Madrano,20,ch_city_madrano,1995-12-06,3750,5061,0,3,2,3747,6780
npa_6781 Bedretto,20,ch_city_bedretto,1995-12-06,3752,5063,0,3,4,3747,6781
npa_6744 Personico,20,ch_city_personico,2005-11-01,3755,5076,0,3,0,8024,6744
npa_6748 Anzonico,20,ch_city_anzonico,2005-11-01,3756,5072,0,3,0,3734,6748
npa_6749 Sobrio,20,ch_city_sobrio,2002-09-01,3757,5081,0,3,0,3734,6749
npa_6749 Cavagnago,20,ch_city_cavagnago,2002-09-01,3758,5072,0,3,1,3734,6749
npa_6763 Mairengo,20,ch_city_mairengo,2012-05-01,3759,5072,1,3,1,3734,6763
npa_6763 Osco,20,ch_city_osco,2009-07-01,3760,5072,0,3,0,3734,6763
npa_6760 Rossura,20,ch_city_rossura,2001-08-13,3761,5072,0,3,5,3734,6760
npa_6764 Chiggiogna,20,ch_city_chiggiogna,2001-08-13,3762,5072,0,3,0,3734,6764
npa_6773 Prato (Leventina),20,ch_city_prato_leventina,2002-01-01,3763,5078,0,3,0,3747,6773
npa_6774 Dalpe,20,ch_city_dalpe,2002-01-01,3764,5071,0,3,0,3747,6774
npa_6802 Rivera,10,ch_city_rivera,2012-10-01,3765,5238,1,3,0,3805,6802
npa_6804 Bironico,10,ch_city_bironico,2013-10-01,3767,5238,1,3,0,3805,6804
npa_6803 Camignolo,20,ch_city_camignolo,2003-07-17,3768,5238,0,3,0,3805,6803
npa_6807 Taverne,10,ch_city_taverne,2012-05-01,3769,5227,1,3,0,3805,6807
npa_6808 Torricella,20,ch_city_torricella,2010-09-01,3771,5227,0,3,0,3805,6808
zip_3773,30,ch_city_lamone_cadempino,2004-05-01,3773,5162,0,3,0,3773,6814
npa_6815 Melide,10,ch_city_melide,2012-05-01,3774,5198,1,3,0,3837,6815
npa_6816 Bissone,10,ch_city_bissone,1996-08-06,3775,5154,0,3,0,3837,6816
npa_6817 Maroggia,10,ch_city_maroggia,2014-04-01,3776,5195,1,3,0,3837,6817
npa_6818 Melano,10,ch_city_melano,2012-05-01,3777,5197,1,3,0,7318,6818
npa_6822 Arogno,10,ch_city_arogno,2012-05-01,3778,5144,1,3,0,7318,6822
npa_6825 Capolago,10,ch_city_capolago,2011-08-01,3779,5254,0,3,0,7318,6825
npa_6826 Riva San Vitale,10,ch_city_riva_san_vitale,2005-06-01,3781,5263,1,3,0,7318,6826
npa_6828 Balerna,10,ch_city_balerna,1998-09-11,3782,5242,1,3,0,7318,6828
npa_6830 Chiasso,20,ch_city_chiasso,1987-10-01,3783,5250,1,3,0,7318,6830
zip_3784,30,ch_city_chiasso_1,1993-09-09,3784,5250,0,3,1,3784,6830
zip_3786,30,ch_city_chiasso_3,1998-09-11,3786,5250,0,3,3,3786,6830
npa_6839 Sagno,20,ch_city_sagno,2002-08-01,3790,5269,0,3,0,7318,6839
npa_6837 Caneggio,10,ch_city_caneggio,1995-12-18,3791,5269,0,3,0,7318,6837
npa_6837 Bruzella,20,ch_city_bruzella,1995-12-18,3792,5269,0,3,2,7318,6837
npa_6838 Cabbio,20,ch_city_cabbio,1996-06-12,3793,5269,0,3,2,7318,6838
npa_6838 Muggio,10,ch_city_muggio,1995-12-18,3794,5269,0,3,0,7318,6838
npa_6838 Scudellate,20,ch_city_scudellate,1995-12-18,3795,5269,0,3,3,7318,6838
npa_6832 Pedrinate,10,ch_city_pedrinate,2003-08-01,3796,5250,1,3,0,7318,6832
npa_6832 Seseglio,20,ch_city_seseglio,2003-08-01,3797,5250,1,3,1,7318,6832
npa_6833 Vacallo,10,ch_city_vacallo,1986-05-21,3798,5268,1,3,0,7318,6833
npa_6834 Morbio Inferiore,10,ch_city_morbio_inferiore,1986-05-21,3799,5257,1,3,0,7318,6834
zip_3800,30,ch_city_serfontana,2004-05-01,3800,5257,0,3,0,3800,6836
npa_6835 Morbio Superiore,10,ch_city_morbio_superiore,1986-05-21,3801,5269,0,3,0,7318,6835
npa_6809 Medeglia,20,ch_city_medeglia,2013-11-01,3803,5238,1,3,0,3805,6809
npa_6810 Isone,10,ch_city_isone,2014-04-01,3804,5009,1,3,0,3805,6810
npa_6805 Mezzovico,10,ch_city_mezzovico,2014-01-01,3805,5199,1,3,0,3805,6805
npa_6806 Sigirino,20,ch_city_sigirino,2014-04-01,3806,5238,1,3,0,3805,6806
npa_6821 Rovio,10,ch_city_rovio,2013-11-01,3807,5219,1,3,0,7318,6821
npa_6823 Pugerna,20,ch_city_pugerna,2001-11-01,3808,5144,0,3,0,7318,6823
npa_6850 Mendrisio,20,ch_city_mendrisio,1987-10-01,3809,5254,1,3,0,7318,6850
zip_3810,30,ch_city_mendrisio_stazione,1993-11-10,3810,5254,0,3,1,3810,6850
zip_3811,30,ch_city_mendrisio_borgo,1995-09-07,3811,5254,0,3,2,3811,6850
npa_6875 Monte,10,ch_city_monte,2014-03-01,3813,5249,1,3,0,7318,6875
npa_6875 Casima,20,ch_city_casima,2014-03-01,3814,5249,1,3,2,7318,6875
npa_6873 Corteglia,20,ch_city_corteglia,2014-03-01,3815,5249,1,3,0,7318,6873
npa_6852 Genestrerio,10,ch_city_genestrerio,1986-05-21,3816,5254,0,3,0,7318,6852
npa_6853 Ligornetto,10,ch_city_ligornetto,2012-05-01,3817,5254,1,3,0,7318,6853
npa_6854 S Pietro,10,ch_city_s_pietro,2007-08-01,3818,5266,1,3,0,7318,6854
npa_6855 Stabio,10,ch_city_stabio,2002-11-01,3819,5266,1,3,0,7318,6855
npa_6862 Rancate,10,ch_city_rancate,2012-05-01,3820,5254,1,3,0,7318,6862
npa_6863 Besazio,20,ch_city_besazio,2002-11-01,3821,5254,0,3,0,7318,6863
npa_6864 Arzo,10,ch_city_arzo,2012-05-01,3822,5254,1,3,0,7318,6864
npa_6865 Tremona,20,ch_city_tremona,2005-11-01,3823,5254,0,3,0,7318,6865
npa_6866 Meride,10,ch_city_meride,2012-05-01,3824,5254,1,3,0,7318,6866
npa_6867 Serpiano,20,ch_city_serpiano,2001-03-01,3825,5160,0,3,0,7318,6867
npa_6872 Salorino,20,ch_city_salorino,2012-05-01,3826,5254,1,3,0,7318,6872
npa_6872 Somazzo,20,ch_city_somazzo,2003-07-17,3827,5254,0,3,1,7318,6872
npa_6874 Castel San Pietro,10,ch_city_castel_san_pietro,2014-03-01,3828,5249,1,3,0,7318,6874
npa_6877 Coldrerio,10,ch_city_coldrerio,2002-11-01,3829,5251,1,3,0,7318,6877
npa_6883 Novazzano,10,ch_city_novazzano,2002-11-01,3831,5260,1,3,0,7318,6883
npa_6900 Lugano,20,ch_city_lugano,1987-10-01,3833,5192,1,3,0,3837,6900
zip_3834,80,ch_city_lugano_1,2008-01-01,3834,5192,0,3,1,3834,6900
npa_6900 Massagno,20,ch_city_massagno,1996-06-11,3835,5196,1,3,5,3837,6900
zip_3837,80,ch_city_lugano_distribuzione,1998-03-18,3837,5192,0,3,60,3837,6900
zip_3848,30,ch_city_lugano,1988-12-16,3848,5192,0,3,0,3848,6901
zip_3850,30,ch_city_lugano_2_paradiso_caselle,1996-06-10,3850,5210,0,3,0,3850,6902
zip_3851,30,ch_city_lugano,1989-09-01,3851,5192,0,3,0,3851,6903
zip_3852,30,ch_city_lugano_4_molino_nuovo_casel,1996-06-10,3852,5192,0,3,0,3852,6904
zip_3853,80,ch_city_lugano_5_serv_autopostali,2008-01-01,3853,5192,0,3,74,3837,6905
zip_3855,30,ch_city_lugano_6_cassarate_caselle,1996-06-10,3855,5192,0,3,0,3855,6906
npa_6913 Carabbia,20,ch_city_carabbia,2003-12-01,3857,5192,1,3,0,3837,6913
npa_6915 Pambio-Noranco,10,ch_city_pambio_noranco,2012-05-01,3858,5192,1,3,0,3837,6915
npa_6916 Grancia,10,ch_city_grancia,1988-05-29,3859,5186,0,3,0,3837,6916
npa_6917 Barbengo,20,ch_city_barbengo,2012-09-01,3860,5192,1,3,0,3837,6917
npa_6919 Carabietta,20,ch_city_carabietta,2003-03-01,3861,5236,0,3,0,3837,6919
npa_6921 Vico Morcote,20,ch_city_vico_morcote,2003-12-01,3862,5233,0,3,0,3837,6921
npa_6928 Manno,10,ch_city_manno,2002-11-01,3864,5194,1,3,0,3864,6928
npa_6929 Gravesano,10,ch_city_gravesano,2012-05-01,3865,5187,1,3,0,3864,6929
npa_6930 Bedano,10,ch_city_bedano,2012-05-01,3866,5148,1,3,0,3864,6930
npa_6939 Arosio,20,ch_city_arosio,2003-07-01,3867,5237,0,3,2,3864,6939
npa_6939 Mugena,20,ch_city_mugena,1996-02-26,3868,5237,0,3,1,3864,6939
npa_6938 Vezio,20,ch_city_vezio,2003-07-01,3869,5237,0,3,0,3864,6938
npa_6937 Breno,20,ch_city_breno,2010-09-01,3870,5237,0,3,0,3864,6937
npa_6938 Fescoggia,20,ch_city_fescoggia,2003-07-01,3871,5237,0,3,1,3864,6938
npa_6949 Comano,10,ch_city_comano,2002-11-01,3872,5176,1,3,0,3890,6949
npa_6979 Br sopra Lugano,20,ch_city_bre_sopra_lugano,2009-08-01,3873,5192,1,3,0,8027,6979
npa_6827 Brusino Arsizio,10,ch_city_brusino_arsizio,2014-03-01,3875,5160,1,3,0,7318,6827
npa_6912 Pazzallo,20,ch_city_pazzallo,2006-05-01,3876,5192,1,3,0,3837,6912
npa_6914 Carona,10,ch_city_carona,2012-05-01,3877,5192,1,3,0,3837,6914
npa_6918 Figino,10,ch_city_figino,2009-08-01,3878,5192,1,3,0,3837,6918
npa_6922 Morcote,10,ch_city_morcote,2012-05-01,3879,5203,1,3,0,3837,6922
npa_6924 Sorengo,10,ch_city_sorengo,1986-05-21,3880,5225,1,3,0,3837,6924
npa_6925 Gentilino,10,ch_city_gentilino,2002-11-01,3881,5236,1,3,0,3837,6925
npa_6926 Montagnola,10,ch_city_montagnola,1986-05-21,3882,5236,1,3,0,3837,6926
npa_6927 Agra,20,ch_city_agra,2012-05-01,3883,5236,1,3,0,3837,6927
npa_6932 Breganzona,10,ch_city_breganzona,1986-05-21,3884,5192,1,3,0,3837,6932
npa_6933 Muzzano,10,ch_city_muzzano,2002-11-01,3885,5205,1,3,0,3837,6933
npa_6934 Bioggio,10,ch_city_bioggio,2012-05-01,3886,5151,1,3,0,3957,6934
npa_6935 Bosco Luganese,20,ch_city_bosco_luganese,2002-02-01,3887,5151,0,3,0,3957,6935
npa_6936 Cademario,10,ch_city_cademario,1996-08-06,3888,5161,0,3,0,3957,6936
npa_6942 Savosa,10,ch_city_savosa,2002-11-01,3890,5221,1,3,0,3890,6942
npa_6943 Vezia,10,ch_city_vezia,2002-11-01,3891,5231,1,3,0,3890,6943
npa_6948 Porza,10,ch_city_porza,2003-05-01,3892,5214,1,3,0,3890,6948
npa_6950 Tesserete,10,ch_city_tesserete,1999-03-18,3893,5226,0,3,0,3893,6950
npa_6944 Cureglia,10,ch_city_cureglia,2012-05-01,3896,5180,1,3,0,3896,6944
npa_6945 Origlio,10,ch_city_origlio,2012-05-01,3897,5208,1,3,0,3897,6945
npa_6946 Ponte Capriasca,10,ch_city_ponte_capriasca,2012-05-01,3898,5212,1,3,0,3898,6946
npa_6947 Vaglio,10,ch_city_vaglio,1988-05-29,3899,5226,0,3,0,3899,6947
npa_6954 Sala Capriasca,20,ch_city_sala_capriasca,1994-05-30,3900,5226,0,3,0,3899,6954
npa_6954 Bigorio,20,ch_city_bigorio,2003-02-01,3901,5226,0,3,1,3899,6954
npa_6953 Lugaggia,20,ch_city_lugaggia,1996-03-13,3902,5226,0,3,0,3893,6953
npa_6951 Insone,20,ch_city_insone,1999-09-08,3903,5192,0,3,8,3910,6951
npa_6951 Odogno,20,ch_city_odogno,2001-05-01,3905,5226,0,3,12,3893,6951
npa_6956 Lopagno,20,ch_city_lopagno,2003-12-01,3906,5226,0,3,0,3893,6956
npa_6957 Roveredo TI,20,ch_city_roveredo_ti,2003-12-01,3907,5226,0,3,0,3893,6957
npa_6958 Bidogno,10,ch_city_bidogno,2011-08-01,3908,5226,0,3,0,3908,6958
npa_6958 Corticiasca,20,ch_city_corticiasca,2003-12-01,3909,5226,0,3,2,3908,6958
npa_6951 Scareglia,20,ch_city_scareglia,2012-03-01,3910,5192,0,3,17,3910,6951
npa_6951 Colla,20,ch_city_colla,2003-12-01,3911,5192,0,3,18,3910,6951
npa_6951 Bogno,20,ch_city_bogno,2003-12-01,3912,5192,0,3,19,3910,6951
npa_6951 Cozzo,20,ch_city_cozzo,1999-09-08,3913,5192,0,3,20,3910,6951
npa_6955 Cagiallo,20,ch_city_cagiallo,2003-12-01,3914,5226,0,3,0,3893,6955
npa_6955 Oggio,20,ch_city_oggio,2003-12-01,3915,5226,0,3,1,3893,6955
npa_6951 Signra,20,ch_city_signora,1999-09-08,3916,5192,0,3,23,3910,6951
npa_6959 Cimadera,20,ch_city_cimadera,2003-12-01,3917,5192,0,3,4,3910,6959
npa_6959 Maglio di Colla,10,ch_city_maglio_di_colla,1995-12-18,3918,5192,0,3,0,3910,6959
npa_6959 Certara,20,ch_city_certara,2003-12-01,3919,5192,0,3,2,3910,6959
npa_6959 Curtina,20,ch_city_curtina,2003-12-01,3920,5192,0,3,3,3910,6959
npa_6959 Piandera Paese,20,ch_city_piandera_paese,2003-12-01,3921,5192,0,3,5,3910,6959
npa_6952 Canobbio,10,ch_city_canobbio,2005-10-01,3922,5167,1,3,0,3890,6952
npa_6962 Viganello,10,ch_city_viganello,1988-03-01,3923,5192,1,3,0,8027,6962
npa_6963 Pregassona,10,ch_city_pregassona,1989-06-01,3926,5192,1,3,0,8027,6963
npa_6964 Davesco-Soragno,10,ch_city_davesco_soragno,2009-04-01,3927,5192,1,3,0,8027,6964
npa_6965 Cadro,10,ch_city_cadro,2009-08-01,3928,5192,1,3,0,8027,6965
npa_6966 Villa Luganese,20,ch_city_villa_luganese,2001-08-13,3929,5192,0,3,0,8027,6966
npa_6967 Dino,20,ch_city_dino,2012-05-01,3930,5192,1,3,0,8027,6967
npa_6968 Sonvico,10,ch_city_sonvico,2012-05-01,3931,5192,1,3,0,8027,6968
npa_6974 Aldesago,20,ch_city_aldesago,2009-08-01,3932,5192,1,3,0,8027,6974
npa_6976 Castagnola,10,ch_city_castagnola,2005-07-01,3933,5192,1,3,0,8027,6976
npa_6977 Ruvigliana,20,ch_city_ruvigliana,2012-08-01,3934,5192,1,3,0,8027,6977
npa_6978 Gandria,20,ch_city_gandria,2005-11-01,3935,5192,0,3,0,8027,6978
npa_6990 Cassina d'Agno,20,ch_city_cassina_d'agno,2005-06-01,3937,5141,0,3,0,3957,6990
npa_6991 Neggio,20,ch_city_neggio,2009-04-01,3938,5206,0,3,0,3957,6991
npa_6992 Vernate,10,ch_city_vernate,2012-05-01,3939,5230,1,3,0,3957,6992
npa_6993 Iseo,20,ch_city_iseo,1998-08-17,3940,5151,0,3,0,3957,6993
npa_6994 Aranno,20,ch_city_aranno,2009-01-01,3941,5143,0,3,0,3957,6994
npa_6992 Cimo,20,ch_city_cimo,2003-07-17,3942,5151,0,3,1,3957,6992
npa_6981 Bedigliora,20,ch_city_bedigliora,2002-03-01,3944,5149,0,3,11,9009,6981
npa_6981 Biogno-Beride,20,ch_city_biogno_beride,2002-05-01,3945,5178,0,3,12,9009,6981
npa_6980 Castelrotto,10,ch_city_castelrotto,1995-12-18,3946,5178,0,3,0,9009,6980
npa_6981 Bombinasco,20,ch_city_bombinasco,2002-03-01,3947,5181,0,3,15,9009,6981
npa_6981 Banco,20,ch_city_banco,2009-07-01,3948,5149,0,3,16,9009,6981
npa_6999 Astano,10,ch_city_astano,2014-01-01,3949,5146,1,3,0,9009,6999
npa_6986 Miglieglia,20,ch_city_miglieglia,2002-07-01,3950,5200,0,3,2,9009,6986
npa_6989 Purasca,20,ch_city_purasca,2012-05-01,3951,5178,1,3,0,9009,6989
npa_6995 Molinazzo,10,ch_city_molinazzo_di_monteggio,2014-01-01,3953,5202,1,3,0,9009,6995
npa_6996 Ponte Cremenaga,20,ch_city_ponte_cremenaga,2014-01-01,3954,5202,1,3,0,9009,6996
npa_6997 Sessa,10,ch_city_sessa,1988-05-29,3955,5222,0,3,0,9009,6997
npa_6998 Termine,20,ch_city_termine,2014-01-01,3956,5202,1,3,0,9009,6998
npa_6982 Agno,10,ch_city_agno,1986-05-21,3957,5141,1,3,0,3957,6982
npa_6983 Magliaso,10,ch_city_magliaso,2012-05-01,3958,5193,1,3,0,9009,6983
npa_6984 Pura,20,ch_city_pura,2013-11-01,3959,5216,0,3,0,9009,6984
npa_6986 Curio,20,ch_city_curio,2009-01-01,3960,5181,0,3,3,9009,6986
npa_6986 Novaggio,10,ch_city_novaggio,1986-05-21,3961,5207,0,3,0,9009,6986
npa_6987 Caslano,10,ch_city_caslano,2002-01-01,3962,5171,1,3,0,9009,6987
npa_6988 Ponte Tresa,10,ch_city_ponte_tresa,2012-05-01,3963,5213,1,3,0,9009,6988
npa_7000 Chur,20,ch_city_chur,1988-06-01,3970,3901,1,1,0,3973,7000
zip_3971,80,ch_city_chur_1_annahme,2011-03-01,3971,3901,0,1,1,3973,7000
zip_3973,80,ch_city_chur_1_zustellung,1999-03-01,3973,3901,0,1,60,3973,7000
zip_3980,80,ch_city_chur_kaserne,2003-01-01,3980,3901,0,1,75,3973,7000
zip_3984,30,ch_city_chur,1998-03-05,3984,3901,0,1,0,3984,7001
zip_3985,30,ch_city_chur,1986-05-21,3985,3901,0,1,0,3985,7002
zip_3989,30,ch_city_chur,1991-01-31,3989,3901,0,1,0,3989,7004
zip_3991,30,ch_city_chur,1986-05-21,3991,3901,0,1,0,3991,7006
zip_3992,30,ch_city_chur,1986-05-21,3992,3901,0,1,0,3992,7007
npa_7012 Felsberg,10,ch_city_felsberg,2008-05-01,3993,3731,1,1,0,3973,7012
npa_7013 Domat/Ems,10,ch_city_domat/ems,1986-05-21,3994,3722,1,1,0,7719,7013
npa_7015 Tamins,10,ch_city_tamins,1986-05-21,3995,3733,0,1,0,7719,7015
npa_7017 Flims Dorf,10,ch_city_flims_dorf,1992-05-15,3997,3732,1,1,0,3998,7017
npa_7018 Flims Waldhaus,10,ch_city_flims_waldhaus,2006-06-01,3998,3732,1,1,0,3998,7018
npa_7023 Haldenstein,10,ch_city_haldenstein,1986-05-21,3999,3941,0,1,0,3973,7023
npa_7026 Maladers,20,ch_city_maladers,2009-07-01,4000,3926,1,1,0,3973,7026
npa_7031 Laax GR,20,ch_city_laax_gr,2007-04-01,4001,3575,1,1,0,3998,7031
zip_4002,30,ch_city_laax_gr_1,1991-09-18,4002,3575,0,1,1,4002,7031
npa_7032 Laax GR 2,10,ch_city_laax_gr_2,2007-04-01,4003,3575,1,1,0,3998,7032
npa_7050 Arosa,10,ch_city_arosa,1986-05-21,4004,3921,1,1,0,8333,7050
npa_7062 Passugg-Araschgen,20,ch_city_passugg,2002-07-01,4006,3911,1,1,0,3973,7062
